msme_id,business_name,nic_code,district,state,district_tier,vintage_years,employee_count,monthly_revenue_series,gst_filing_dates,upi_inflow_series,epfo_contribution_series,cash_balance,receivables_outstanding,top_customer_concentration,network_node_count,climate_zone,past_climate_event,climate_recovery,ondc_seller,electricity_consumption_series,skill_certificates,whatsapp_active,good_borrower
MSME_103450,Sri Kitchen 83,25,pune,Maharashtra,Tier 1,3.9,26,"127454.21,142437.4,169439.38,157823.03,166963.32,155425.3,142355.76,133939.71,127228.95,117705.93,130480.07,158850.37,147966.54,158512.66,170753.53,191470.49,161103.58,154396.73,139213.07,134084.98,132332.59,140986.53,135227.97,162553.5","1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0","118126.81,131791.6,142487.19,137167.79,141618.02,129959.55,121650.59,119106.52,112214.54,103411.99,119989.12,131990.75,133878.88,138609.33,148655.62,155722.37,147304.39,134954.97,122245.93,118890.97,114463.84,118336.33,109933.36,136293.41","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",288281.4096783694,64687.020866598716,0.43195515366789183,94,MEDIUM,0,0,0,"382.8,414.0,438.0,528.7,447.9,439.2,377.6,394.5,368.5,401.6,365.3,445.3",PMKVY Retail Associate|UDYAM Registration Cert|SIDBI Financial Management,0,1
MSME_103451,Arjun Textiles 18,46,bastar,Chhattisgarh,Rural,12.2,19,"1155775.83,1335132.87,1266162.94,1364075.21,1284073.22,1272845.14,1258235.47,1106196.38,1047072.38,1001718.76,1035230.24,1114831.82,1197835.74,1248855.11,1278932.04,1266995.58,1240052.32,1112891.52,1083836.81,921931.39,980300.34,977093.24,1122565.38,1193022.9","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","1011474.37,1114666.03,1101743.38,1208577.49,1045004.31,1117090.65,1139295.0,935694.85,917177.94,939269.23,884144.16,937961.46,1075925.22,1172447.02,1076759.4,1033098.52,1034659.3,942300.31,875938.92,751363.25,863155.96,873003.86,918061.76,1011208.92","31646.44,33386.99,33967.57,32403.57,31900.96,33813.93,34520.21,33469.03,33132.21,0.0,33109.57,31526.56",400919.6562280773,623475.011091818,0.5261591618075353,91,MEDIUM,0,0,0,"4042.0,3871.7,4499.4,3856.8,3837.7,3408.9,3418.5,3073.1,3582.3,3148.7,4117.6,4312.9",,0,1
MSME_103452,Apex Hub 65,45,kolkata,West Bengal,Tier 1,7.9,90,"98256.46,103242.6,107964.26,111311.54,119965.18,109367.86,94351.33,82540.04,84153.0,79161.09,83985.34,93612.12,99744.0,104575.51,110032.89,112077.37,95075.69,97355.37,83275.8,83061.64,74016.13,80205.51,85601.89,91708.67","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","88602.53,97514.18,97972.16,91564.8,103493.14,96520.67,75969.16,68907.82,71050.46,64525.25,78951.18,80058.98,92573.53,85407.95,103506.24,99730.25,79793.64,88163.12,75120.74,77790.92,61871.68,67552.53,70609.43,79199.9","145009.17,138136.12,0.0,138667.75,0.0,0.0,139766.04,135701.17,0.0,137184.06,145423.42,0.0",11057.82355632584,46317.435462836365,0.3274676062650784,86,LOW,0,0,1,,NABARD Agri-Business Cert|UDYAM Registration Cert|SIDBI Financial Management,1,0
MSME_103453,Raja Enterprises 66,13,jaipur,Rajasthan,Tier 2,13.3,40,"547298.47,551256.51,629707.11,578248.93,605322.62,553062.62,549200.35,510563.88,522798.33,522162.15,504453.2,562407.55,586779.26,638854.63,635668.85,710835.49,644290.17,605308.22,570501.62,536537.27,513332.34,574404.22,593678.3,625654.15","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","510721.85,470071.33,576171.41,472383.07,534300.02,519036.47,475356.76,451635.63,452958.26,485113.35,454564.24,453142.8,555054.86,515853.87,574032.14,649718.04,606238.3,537720.98,504659.42,504379.06,467810.94,486556.8,526479.13,566815.0","63614.41,63227.79,63263.6,65704.42,0.0,65031.97,69959.61,60724.87,69216.76,0.0,64932.06,63555.91",1041133.6963351032,109520.12234870324,0.317100022536157,5,HIGH,0,0,0,"1659.4,1971.8,2064.8,1983.5,1800.9,1831.6,1682.2,1480.8,1581.2,1730.0,1633.3,1967.4",,0,1
MSME_103454,Meena Hub 46,01,bangalore,Karnataka,Tier 1,10.4,86,"1178405.49,1294002.29,1412731.63,1349858.08,1388806.86,1443347.41,1238181.42,1156716.31,1019537.55,1095668.33,1031059.05,1069237.36,1341126.06,1410005.23,1550503.71,1316724.63,1445945.68,1282207.05,1239128.59,1039541.19,1111687.8,1022790.1,1263251.52,1246828.36","1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1","950693.38,1184492.28,1199506.4,1154201.61,1152485.16,1294702.47,1071621.33,974475.18,926204.72,1010935.12,904411.45,981402.04,1181827.58,1243702.92,1460716.54,1099117.28,1328971.82,1171754.61,1049890.96,884201.85,933346.11,881891.45,1060798.72,1139690.43","0.0,198958.96,204643.17,191908.06,0.0,208463.95,212682.2,185237.23,196404.9,195118.5,190637.78,200464.29",321631.9222861873,1266663.1929550297,0.18235674344259978,69,LOW,0,0,0,,,1,1
MSME_103455,Singh Logistics 94,86,jodhpur,Rajasthan,Tier 3,9.1,23,"1233689.84,1251070.82,1486383.23,1396382.7,1375525.63,1304116.69,1111044.86,1019199.65,1114333.89,1114017.58,1145397.03,1152664.23,1232315.83,1329782.16,1268408.42,1389323.86,1347970.95,1254940.8,1125908.61,1102498.04,1112595.83,1025848.87,1120195.58,1013545.57","1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1","1156562.58,1126066.0,1216234.62,1156798.73,1198406.21,1097700.63,961754.04,941406.94,954926.65,1016311.34,917910.24,1081980.85,1111853.26,1125906.82,1066111.39,1181200.9,1231701.9,1160108.03,1021135.13,962459.24,901675.33,930379.33,1047408.03,909836.08","39816.15,36432.9,37662.67,36499.67,37633.17,38481.5,36223.09,38324.5,34148.69,38821.72,35844.26,38538.84",200630.7378785408,1042199.2002845866,0.4664686676364856,120,HIGH,1,1,1,"4930.4,5593.3,4829.8,5281.3,4881.9,4744.7,4697.1,4096.5,4164.2,3877.6,4017.6,4306.0",NABARD Agri-Business Cert|NSDC Digital Literacy|SIDBI Financial Management,0,1
MSME_103456,Singh Enterprises 52,13,delhi,Delhi,Tier 1,8.5,88,"568135.18,678756.29,657457.3,677704.06,632989.86,594470.12,493514.13,539515.09,525522.65,475736.72,479702.13,520101.84,576085.29,595984.35,649973.55,669558.32,609332.99,585436.19,553151.13,483412.99,516635.6,534391.54,553114.6,570007.93","0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0","503981.33,642978.45,605143.79,581671.84,592409.43,504246.45,403665.94,447392.28,477698.94,382709.28,402172.15,467152.2,530887.31,557944.78,536148.59,606059.71,527491.26,501256.25,483081.52,446771.87,427230.37,492746.36,457900.98,515438.86","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",147349.53413088023,401133.4635799345,0.4451731744455718,17,HIGH,0,0,1,,,1,1
MSME_103457,Bharat Pharma 19,13,chennai,Tamil Nadu,Tier 1,4.1,66,"1241597.07,1463276.59,1538606.83,1686619.27,1495019.32,1395932.61,1474402.96,1245224.1,1206271.69,1168778.84,1283071.71,1380997.87,1509169.1,1635083.18,1694384.13,1591059.97,1734964.59,1607428.62,1472508.93,1298221.13,1388468.17,1346033.68,1418497.14,1567652.99","1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1","1170492.97,1205828.7,1396472.49,1448899.74,1349225.36,1192970.96,1247214.94,1022651.0,1068513.87,1054087.06,1101173.0,1254578.06,1401008.97,1321396.93,1365880.33,1288941.48,1398886.21,1469856.26,1228187.89,1061623.77,1168578.33,1172859.09,1315633.08,1409847.41","127759.25,121159.12,133676.9,129738.16,134302.79,125016.59,131302.16,128109.61,125974.76,130947.35,0.0,133103.49",261920.08585933407,1243293.848079997,0.2022909452914784,20,VERY_HIGH,1,1,0,,,1,1
MSME_103458,Arjun Kitchen 87,46,trichy,Tamil Nadu,Tier 3,7.1,92,"561287.13,675315.05,651970.11,745374.6,633608.34,612803.75,517841.78,535866.46,540741.71,482642.54,549320.18,556448.11,635567.64,698595.56,771526.11,735228.09,656633.45,575341.49,590639.16,578190.58,525692.67,524659.08,595039.19,617259.94","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","509730.84,611507.01,558361.84,655160.9,510502.47,518166.08,442807.61,489302.82,477176.56,397796.63,506380.98,458348.51,540971.74,607923.6,618770.73,661687.73,617126.72,504962.92,550350.53,535855.55,469491.21,428979.18,534116.37,532313.32","223575.49,230271.04,235223.59,214523.18,206887.2,213214.46,217499.07,248821.32,221458.65,232578.82,220244.49,218987.74",506010.5509670741,617798.2628974208,0.33146559563904104,58,LOW,0,0,1,"2736.4,3317.6,3855.6,3205.6,3121.5,2549.8,2692.3,2830.5,2416.8,2438.9,2749.3,2892.0",,0,1
MSME_103459,Kiran Logistics 21,47,ludhiana,Punjab,Tier 2,2.1,80,"1421572.86,1319717.29,1621136.8,1539998.57,1509087.66,1490535.64,1396770.27,1149472.46,1051656.39,1035285.7,1176657.22,1205648.08,1280022.99,1493474.42,1545419.76,1471478.07,1407960.26,1343763.22,1145338.32,1168065.15,1140739.21,1191529.09,1078013.34,1316647.81","1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1","1332440.53,1085494.67,1435389.39,1362598.45,1242286.99,1200067.01,1223076.08,1016254.33,849379.56,885190.03,1097665.68,969625.2,1130180.72,1260781.45,1350969.04,1366695.94,1131403.57,1241252.07,984602.56,969300.86,1045069.17,1093339.05,952557.75,1104592.16","173090.79,181665.51,166548.83,0.0,166575.68,166272.76,0.0,0.0,164830.12,160641.05,159602.45,0.0",1352766.3347567096,1174686.6656492285,0.40220630294124904,34,MEDIUM,0,0,1,,UDYAM Registration Cert|NSDC Digital Literacy|NABARD Agri-Business Cert,0,1
MSME_103460,Bharat Diagnostics 30,49,pune,Maharashtra,Tier 1,6.8,15,"623504.61,710375.34,696137.21,761259.2,717958.05,696052.76,646991.73,568597.18,577813.32,572319.78,530493.45,585102.75,645238.8,734015.8,766997.88,726027.4,733396.26,625889.02,629707.24,571368.78,532197.02,554257.64,603788.43,603004.92","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","523692.21,612700.59,575184.65,653903.84,597183.44,618732.5,542074.06,497250.55,509857.85,468881.88,442070.04,547170.84,522555.55,645828.17,614534.1,635792.91,611307.93,587871.63,553770.0,490390.21,427099.61,509676.3,514368.39,502887.74","31254.72,33154.04,31959.88,0.0,32274.51,34770.85,30973.9,0.0,33685.51,32713.26,30480.31,30210.49",767377.4036568255,433004.85016996827,0.13684704178071952,113,MEDIUM,0,0,0,"2307.7,2625.4,2610.2,2388.4,2589.1,2311.3,2161.6,1958.0,1715.2,1969.4,2243.4,2032.3",,0,1
MSME_103461,Arjun Kitchen 70,16,bengaluru,Karnataka,Tier 1,5.9,45,"136967.08,164013.14,167457.8,180541.59,178175.39,152982.26,138999.63,147902.12,134202.81,130740.84,141097.07,158128.98,176496.09,180020.5,189137.63,195196.62,187665.66,177518.68,145301.48,125057.22,135844.58,151423.67,153943.48,178601.82","0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0","113034.69,132234.82,138530.54,144730.73,146824.45,137943.42,114054.7,118646.94,110114.43,120645.37,117281.67,142092.18,167567.65,151150.55,165670.71,179009.73,159557.81,163902.63,122612.8,115861.64,109069.03,125279.31,131153.04,144023.42","0.0,64638.16,66291.31,70417.37,69658.68,69710.51,0.0,0.0,68403.1,68557.17,74700.19,68586.09",43095.43325554095,191846.65167898996,0.27156365699734275,113,LOW,0,0,1,,,0,0
MSME_103462,Jaya Kitchen 89,21,delhi,Delhi,Tier 1,0.6,37,"283985.35,292378.43,327671.98,316241.57,309785.66,296417.88,289160.76,239629.13,242445.83,256256.39,259347.51,272412.7,308175.34,345382.44,367440.5,329144.26,364929.76,304905.02,291760.74,261726.79,272600.18,269790.12,288148.72,330601.6","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1","255347.45,263299.95,293320.28,266041.38,281440.14,259137.67,232101.22,191736.5,224596.18,205035.08,236725.62,230927.99,263552.77,288572.06,306774.04,282553.13,298778.03,274758.47,248102.76,214082.68,251254.55,239922.23,255748.53,268264.62","68837.44,0.0,67027.06,67629.39,71399.36,64859.31,70397.88,65508.26,0.0,71221.38,0.0,74035.63",399623.83119400404,34888.97623254534,0.702278057799825,104,HIGH,0,0,0,,NABARD Agri-Business Cert,1,0
MSME_103463,Kiran Hub 76,86,bangalore,Karnataka,Tier 1,14.5,97,"1412727.83,1529017.17,1855912.52,1792508.76,1667407.81,1600476.89,1405515.71,1242119.9,1320538.21,1289680.36,1431493.72,1503218.4,1609142.31,1721149.04,1670386.89,1721192.36,1662661.55,1709478.37,1570964.05,1447612.27,1514882.33,1446226.56,1532229.24,1622081.87","1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1","1284844.29,1424555.84,1540017.31,1553802.25,1464503.0,1397241.28,1299592.07,1130185.67,1162818.78,1209738.63,1191934.51,1204402.46,1370814.66,1579890.73,1399632.69,1537341.09,1506743.46,1388375.81,1377239.33,1263115.36,1298159.65,1225179.66,1275276.67,1421908.74","172059.27,166832.54,184783.82,178532.32,172867.53,172539.63,185442.0,180450.09,167569.56,161691.38,172377.38,176659.34",2707237.1373979356,479811.00122605066,0.15624425012512416,106,LOW,0,0,0,"4973.9,5757.2,5458.1,5204.5,5158.2,5263.9,5049.4,4290.0,4852.6,4265.2,4883.8,4934.2",,1,1
MSME_103464,Sri Textiles 61,86,jaipur,Rajasthan,Tier 2,3.9,66,"1188259.93,1273887.18,1432470.24,1533608.38,1452937.54,1358660.52,1224156.98,1199517.62,1121246.27,1171654.43,1106806.77,1267545.09,1267957.53,1349793.16,1436829.26,1387041.88,1307714.82,1277315.97,1109101.13,1170501.82,1045552.87,1067775.18,1122457.86,1301275.75","0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1","979488.7,1099121.32,1192940.75,1451854.72,1279721.57,1196197.17,1021431.05,1063215.87,970468.54,1033385.0,955705.8,1106364.45,1088623.27,1104093.77,1251156.95,1282355.38,1124080.87,1050896.35,924013.98,1036745.38,854922.34,975441.48,923259.14,1123469.58","163541.04,160746.29,164019.71,152481.6,161013.04,155013.46,161841.69,153579.78,154251.87,0.0,144775.37,142097.97",1878671.619798659,159002.49062211523,0.3180817863077979,16,HIGH,1,1,0,"6225.2,7373.7,7299.4,7324.4,5939.1,6673.5,5663.7,6402.0,5458.9,5250.8,5995.3,6285.8",,1,1
MSME_103465,Priya Kitchen 89,24,jodhpur,Rajasthan,Tier 3,3.6,67,"1252026.91,1299607.98,1383547.92,1395635.98,1291557.23,1197395.63,1238921.66,1114027.36,1098695.04,972388.31,1076771.19,1203205.74,1369220.77,1371849.67,1414719.51,1335186.15,1315479.3,1157271.94,1105998.23,1122234.68,995959.01,1058731.87,1097147.67,1239531.51","0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1","1090150.72,1168332.92,1242447.72,1282311.39,1065338.88,990468.06,1053067.01,916335.04,1038589.19,876132.71,865724.41,1069476.99,1247528.32,1184176.36,1247072.27,1158211.32,1127956.89,1021027.92,938741.26,1025019.99,853311.57,988056.52,1001819.62,1121102.09","150467.6,157944.85,158229.81,150102.31,145835.63,147278.98,160483.23,142396.78,148707.65,155227.34,0.0,164813.14",598405.3525865356,443920.75411047693,0.16224772178724484,107,HIGH,0,0,0,,,0,0
MSME_103466,Arjun Hub 95,16,hyderabad,Telangana,Tier 1,13.9,83,"1373840.49,1390437.81,1447219.04,1496301.09,1571410.54,1296242.71,1194275.08,1164315.78,1128309.06,1043049.23,1181885.82,1269336.49,1315149.86,1369390.37,1454242.47,1277641.79,1237382.2,1294363.69,1077602.83,1041557.77,1055571.0,1107675.93,1145455.49,1208591.24","1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1","1302897.43,1188332.81,1186576.37,1280371.32,1345439.12,1173725.7,1039697.27,974876.85,980701.69,960122.97,1095805.94,1164831.94,1217170.86,1237357.11,1185411.37,1165343.77,1005911.99,1197665.14,922618.79,867861.79,961189.07,894320.43,1061484.7,999021.69","0.0,180783.79,177199.14,181030.7,0.0,179891.16,0.0,188883.03,180782.23,0.0,0.0,177522.47",880759.04580798,315823.58655935474,0.652487180398533,34,LOW,0,0,0,,SIDBI Financial Management,1,0
MSME_103467,Priya Hub 17,62,nashik,Maharashtra,Tier 2,10.2,56,"621812.42,646175.42,684947.97,630510.41,629819.41,625877.73,600125.08,548051.86,482912.82,504991.93,545224.52,543430.11,583584.97,660175.11,700840.01,657710.93,583699.63,594908.73,546348.16,507170.92,465587.01,540569.32,558430.82,555012.94","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","525916.67,561023.81,563917.46,598962.49,553224.72,580064.43,503854.55,446081.86,414516.59,475310.16,491299.98,454254.25,527204.09,531880.07,620707.79,545722.03,492181.84,549016.35,467463.56,430500.91,383241.42,485717.99,467336.1,489870.16","80838.56,82950.78,88286.08,87432.39,87961.91,86882.6,89160.27,82394.75,81985.43,86333.72,80860.59,78782.52",342174.2283460525,222814.02976373545,0.37773359111373905,118,VERY_HIGH,0,0,1,,,0,1
MSME_103468,Ram Textiles 25,01,pune,Maharashtra,Tier 1,4.2,48,"3113148.32,2962774.69,2796269.64,3114727.9,2463766.09,3414502.32,2645649.7,2381529.19,2066459.18,2345917.65,2648238.2,2803290.47,2887958.51,2748694.88,3136756.52,3828053.52,3173585.46,2760508.1,2336126.86,2816811.11,2389180.54,2562980.06,2579488.91,2734276.11","1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","1008867.43,983079.99,1063191.46,1082146.21,938086.88,1068644.85,936075.19,757480.77,783470.8,794511.19,916355.63,994764.69,1043516.59,930356.61,1063626.18,1219315.27,1057799.55,1020634.35,884077.19,921915.65,771933.16,891508.66,847577.06,962159.88","73618.69,81227.09,0.0,71595.58,74880.2,80760.4,78549.79,82545.91,80564.45,72545.44,78044.92,71638.89",1957583.472841561,838735.0021443552,0.4861874199840378,65,MEDIUM,0,0,0,,SIDBI Financial Management,0,0
MSME_103469,Arjun Agro Industries 93,22,ludhiana,Punjab,Tier 2,3.2,64,"1478262.57,1459633.72,1615596.25,1531419.7,1551760.43,1460970.11,1370160.33,1326974.66,1158817.07,1123249.47,1246855.69,1381561.1,1423300.58,1575074.85,1566979.57,1548660.93,1550030.16,1470038.71,1314166.43,1194122.45,1070524.03,1165419.9,1175917.86,1357717.1","0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1","1287708.24,1382743.53,1382285.34,1315939.25,1359430.22,1363611.93,1241891.0,1213244.67,942309.5,948126.97,1112992.06,1232457.71,1344816.49,1263908.67,1265970.95,1244212.76,1471479.52,1367718.02,1161135.5,1004686.16,901346.5,1093102.14,995053.67,1213733.23","123013.16,135653.2,133550.39,129656.54,116943.68,120631.41,132706.88,124930.99,129178.1,0.0,117862.93,116036.64",771091.7989612453,800410.858108381,0.10371224984295938,16,MEDIUM,0,0,0,,,0,0
MSME_103470,Bharat Auto Parts 70,13,nashik,Maharashtra,Tier 2,3.3,50,"464714.73,524127.4,496514.55,562498.24,545087.56,529615.46,449668.9,459037.35,390732.9,366440.63,425163.89,475758.35,479532.08,535988.03,576306.33,584008.52,544232.22,482892.06,445970.96,412962.86,409200.5,432269.19,422642.65,467129.29","1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1","377441.84,445314.73,451798.56,525770.56,481584.52,458134.89,423016.37,382570.46,352316.31,296565.52,400820.91,396095.86,384380.81,476340.8,522851.53,535673.04,444337.14,392631.13,376568.67,350361.78,367043.73,365961.06,342298.55,442602.39","126428.11,121118.8,0.0,123131.53,125961.98,121162.52,116934.33,132000.85,124461.79,0.0,127857.23,120713.19",191169.2151738071,500943.8291187588,0.12458171253968943,110,VERY_HIGH,0,0,0,,,1,1
MSME_103471,Priya Logistics 12,31,delhi,Delhi,Tier 1,1.4,75,"210172.84,236317.81,237747.17,237530.02,219228.94,195888.54,219472.49,185789.06,197260.11,179518.11,176220.0,194013.89,228545.66,241649.57,243741.0,213864.46,204628.84,219641.19,195582.84,190744.13,170581.02,166031.08,188106.17,205105.35","1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1","170051.24,200745.15,222862.19,208471.74,185701.5,157504.23,187398.08,151781.95,179027.29,148169.73,154873.07,165724.75,191150.71,211263.46,201349.33,180154.4,184377.64,185460.51,180725.1,166806.87,149733.68,148810.01,167062.07,192483.86","141266.22,137746.43,151794.55,140628.03,161691.62,158960.55,152614.58,159274.04,151190.8,145300.36,158765.81,150888.63",259146.6022447772,165233.33106971395,0.15476573901663931,58,HIGH,1,1,0,,NABARD Agri-Business Cert|PMKVY Retail Associate,1,1
MSME_103472,Ram Kitchen 93,28,delhi,Delhi,Tier 1,3.5,81,"1042549.29,1095564.47,1178424.14,1316388.71,1218254.35,1264093.26,1114033.75,1043255.27,925918.77,934138.43,934427.22,1045799.98,1151324.16,1258632.21,1451663.64,1285475.21,1358790.03,1128767.44,1076151.15,1049151.78,1061603.6,1037112.4,1097792.29,1254202.53","1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1","883459.86,885918.94,1074888.42,1169332.78,1022995.5,1103730.44,1015900.45,885553.38,816465.87,821279.21,789891.37,865291.14,1052918.03,1064760.55,1348599.33,1080258.56,1121790.37,1044412.27,971103.15,919887.06,892433.04,861826.37,963921.23,1075956.24","201924.69,0.0,185474.08,215606.71,0.0,203530.07,0.0,202011.37,202024.42,185888.95,185144.28,0.0",495292.5246364208,589627.3114537029,0.5965230248372417,47,HIGH,1,1,1,,,0,0
MSME_103473,Singh Logistics 41,25,surat,Gujarat,Tier 2,0.8,20,"490020.72,476647.02,508040.98,509637.36,511695.18,462585.62,433445.82,405284.29,396822.72,397967.94,402722.12,395467.82,494765.55,519921.53,485137.22,516530.09,490456.51,490896.82,442366.93,376484.61,427792.57,395829.42,436927.48,454009.81","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1","447899.45,394999.1,445968.17,459293.68,475891.4,382555.47,358578.48,338781.05,334566.65,344371.7,334783.07,373449.7,422158.03,477251.32,400182.2,455486.52,451722.24,441253.3,359089.45,329466.4,346947.19,338940.62,361720.45,427652.53","33714.32,34317.31,31979.48,31789.71,0.0,34737.14,34030.2,34691.57,33582.02,0.0,39219.1,35804.66",689933.200143729,62757.41817059247,0.16263035218856084,9,HIGH,1,1,1,,NABARD Agri-Business Cert,1,1
MSME_103474,Bharat Foods 50,31,nashik,Maharashtra,Tier 2,12.6,51,"1157660.98,1323293.02,1441704.13,1230077.91,1302534.0,1179940.56,1141488.45,1031047.92,925110.98,1004267.04,991620.25,1087578.05,1204053.38,1279235.61,1230710.58,1235578.9,1179041.98,1050957.75,1016316.93,973095.71,872984.06,937339.19,1036112.47,1127308.32","1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1","938189.71,1085986.44,1369449.5,1070377.35,1162711.65,962583.8,1031271.96,877746.58,788944.42,869768.09,832972.2,960942.67,965887.1,1136997.14,993458.51,1158588.24,1117421.33,973517.94,885842.28,892823.1,746543.68,751321.12,944524.45,916615.82","0.0,74965.84,71414.25,81522.98,80311.42,0.0,76928.28,80927.77,79382.17,78610.2,78771.36,82118.08",547137.4764149109,548752.6285266905,0.30856578381830846,56,VERY_HIGH,0,0,0,,,0,1
MSME_103475,Bharat Enterprises 60,10,jodhpur,Rajasthan,Tier 3,10.3,85,"212536.09,257157.97,313105.58,290751.5,268115.39,273963.8,258729.87,227471.79,201037.44,204662.68,213665.3,222789.44,277340.39,312357.88,294145.47,283257.99,292496.63,280198.14,236563.2,232789.14,204433.4,230503.47,232475.67,270589.57","0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0","195377.79,241089.57,267285.92,243295.82,232684.27,235053.63,231025.64,201663.86,172485.86,190786.52,175178.32,198046.6,228704.34,260842.74,268572.39,239458.57,248623.78,228745.49,211594.28,187578.52,182334.62,197825.65,201078.16,234890.7","189890.8,195370.42,216284.32,196224.62,199905.01,193595.26,178066.38,189024.13,189930.92,200898.54,198984.49,198340.7",475000.7466855479,211558.58736921728,0.7475466914594413,36,HIGH,0,0,0,"762.0,806.6,795.2,775.8,806.6,765.9,560.0,595.5,528.9,551.0,548.5,738.1",,0,0
